taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	GTDB-tk Lineage	High Quality	Cultured	Genome Size   * assembled	Gene Count   * assembled	
2703719067	Archaea	Permanent Draft	Subsurface microbial communities from deep shales in Ohio and West Virginia, USA	Methanohalophilus euhalobius WG-1MB	DOE Joint Genome Institute (JGI)	2703719067	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus euhalobius	Yes	Yes	1940298	2096	
638154507	Archaea	Finished	Methanopyrus kandleri AV19	Methanopyrus kandleri AV19	Fidelity Systems Inc	638154507	d__Archaea;p__Methanobacteriota;c__Methanopyri;o__Methanopyrales;f__Methanopyraceae;g__Methanopyrus;s__Methanopyrus kandleri	Yes	Yes	1694969	1766	
648028040	Archaea	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Methanolacinia petrolearia DSM 11571	DOE Joint Genome Institute (JGI)	648028040	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanolacinia;s__Methanolacinia petrolearia	Yes	Yes	2843290	2881	
650716054	Archaea	Finished	Methanosaeta concilii GP-6	Methanothrix soehngenii GP-6	Clemson University	650716054	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix soehngenii	Yes	Yes	3026645	2900	
2773857641	Archaea	Permanent Draft	Metagenomics study of hot springs in Tengchong, Yunnan	Unclassified Crenarchaeota JZ-1 bin_66	Beijing Novogene Bioinformatics Technology Co., Ltd	2773857641	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__WYZ-LMO8;g__WYZ-LMO8;s__WYZ-LMO8 sp004347965	No	No	1522085	1621	
2860317346	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase V (KMG-V): Genome sequencing to study the core and pangenomes of soil and plant-associated prokaryotes	Methanococcus maripaludis A1	DOE Joint Genome Institute (JGI)	2860317346	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis	Yes	Yes	2016111	2244	
651324018	Archaea	Permanent Draft	Candidatus Nitrosoarchaeum limnia SFB1	Nitrosarchaeum limnium SFB1 (unscreened)	Stanford University	651324018	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosarchaeum;s__Nitrosarchaeum limnae	No	No	1743235	2088	
2770939633	Archaea	Permanent Draft	Metagenomes from anaerobic digester of solid waste	Methanosaeta sp. BinUmb48	University of Toronto	2770939633	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix soehngenii	No	No	2054914	2299	
2799112904	Archaea	Permanent Draft	Rumen microbial communities from cattle in Beef and Sheep Research Centre of Scotland?s Rural College (SRUC), Edinburgh, United Kingdom	Methanobrevibacter sp. RUG121	The Roslin Institute	2799112904	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_B;s__Methanobrevibacter_B sp900314605	No	No	2386750	2220	
2917941020	Archaea	Permanent Draft	Genome Encyclopedia of Bacteria and Archaea VI: Functional Genomics of Type Strains	Methanococcus voltae DSM 14649	DOE Joint Genome Institute (JGI)	2917941020	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__	Yes	Yes	1899827	1732	
2660238431	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.A.2.8	University of Illinois, Urbana-Champaign	2660238431	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4063852	3579	
2547132060	Archaea	Permanent Draft	Pan-genome of Methanobrevibacter smithii, in twins	Methanobrevibacter smithii TS147B	Washington University in St. Louis	2547132060	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii_A	Yes	Yes	1965064	1962	
637000162	Archaea	Finished	Methanosarcina barkeri fusaro	Methanosarcina barkeri Fusaro	DOE Joint Genome Institute (JGI)	637000162	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri_B	Yes	Yes	4873766	3830	
2740891994	Archaea	Draft	Estuarine sediment microbial communities from White Oak River Estuary, North Carolina, USA	Thermoplasmatales archaeon SM1-50	University of Texas	2740891994	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__DHVEG-1;g__SM1-50;s__SM1-50 sp001595945	No	No	2091705	2156	
2860323381	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase V (KMG-V): Genome sequencing to study the core and pangenomes of soil and plant-associated prokaryotes	Methanococcus maripaludis S1	DOE Joint Genome Institute (JGI)	2860323381	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis	Yes	Yes	1818504	1999	
2654587877	Archaea	Permanent Draft	Marine microbial communities from the northern Gulf of Mexico hypoxic zone	unclassified Nitrosopumilaceae Bin 71	Argonne National Laboratory	2654587877	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sp003702465	No	No	1439486	2208	
2757320509	Archaea	Permanent Draft	Sulfate-impacted lake microbial communities from Northern Minnesota	Unclassified Methanomicrobia bin97	University of Minnesota - Twin Cities	2757320509	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanoregula;s__	No	No	2990895	3177	
2657245302	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Thaumarchaeota archaeon SCGC AD-305-F05 - v2 (contamination screened)	DOE Joint Genome Institute (JGI)	2657245302	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__	No	No	1240687	1589	
2728369544	Archaea	Permanent Draft	Anaerobic digester sludge microbial communities from Brisbane, Australia	Methanomicrobiales archaeon Methan_06	University of Queensland,  The University of Queensland	2728369544	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum hungatei	No	No	1616909	1889	
640753034	Archaea	Finished	5 mesophilic methanococci Proposal # 0179-051115	Methanococcus aeolicus Nankai-3	DOE Joint Genome Institute (JGI)	640753034	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanothermococcus_A;s__Methanothermococcus_A aeolicus	Yes	Yes	1569500	1554	
2648501421	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina barkeri 3	University of Illinois, Urbana-Champaign	2648501421	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri_A	Yes	Yes	4560446	3836	
2667527937	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.A.1A.6	University of Illinois, Urbana-Champaign	2667527937	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4069379	3594	
2770939655	Archaea	Permanent Draft	Metagenomes from anaerobic digester of solid waste	unclassified Methanosarcinaceae BinUmb45	University of Toronto	2770939655	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__	No	No	2156380	2282	
2860325381	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase V (KMG-V): Genome sequencing to study the core and pangenomes of soil and plant-associated prokaryotes	Methanococcus maripaludis C8	DOE Joint Genome Institute (JGI)	2860325381	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis_A	Yes	Yes	1758457	1907	
2681813367	Archaea	Finished	Genome sequencing and assembly of microorganisms from an acetoclastic consortium	Methanosarcina sp. 795 OTU795	Agriculture and Agri-Food Canada	2681813367	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina thermophila	Yes	Yes	3122414	2776	
2770939657	Archaea	Permanent Draft	Metagenomes from anaerobic digester of solid waste	Methanobacterium sp. BinDmb120	University of Toronto	2770939657	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium formicicum	No	No	1905810	2093	
2642422540	Archaea	Permanent Draft	Deep subsurface shale carbon reservoir microbial communities from Ohio and West Virginia, USA	Methanolobus profundi Mob M	DOE Joint Genome Institute (JGI)	2642422540	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus profundi	Yes	Yes	3107200	3000	
2667527687	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.M.2.1	University of Illinois, Urbana-Champaign	2667527687	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4180081	3697	
2627853951	Archaea	Permanent Draft	Methanobrevibacter smithii	Methanobrevibacter smithii	Aix-Marseille University	2627853951	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii	Yes	Yes	1718384	1734	
2860337210	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase V (KMG-V): Genome sequencing to study the core and pangenomes of soil and plant-associated prokaryotes	Methanococcus maripaludis D1	DOE Joint Genome Institute (JGI)	2860337210	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis	Yes	Yes	1773622	1942	
2663762907	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.F.T.2.1	University of Illinois, Urbana-Champaign	2663762907	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4101065	3588	
2786546527	Archaea	Permanent Draft	Development of a pipeline for high-throughput recovery of near-complete and complete microbial genomes from complex metagenomic datasets	Euryarchaeota archaeon CG01_land_8_20_14_3_00_38_12	DOE Joint Genome Institute (JGI)	2786546527	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__DTKX01;f__;g__;s__	No	No	1430476	1974	
641228496	Archaea	Finished	5 mesophilic methanococci Proposal # 0179-051115	Methanococcus maripaludis C6	DOE Joint Genome Institute (JGI)	641228496	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis_C	Yes	Yes	1744193	1874	
2642422561	Archaea	Permanent Draft	Deep subsurface shale carbon reservoir microbial communities from Ohio and West Virginia, USA	Methanolobus vulcani PL 12/M	DOE Joint Genome Institute (JGI)	2642422561	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus vulcani	Yes	Yes	2947907	2902	
2634166298	Archaea	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Methanoculleus thermophilus DSM 2373	DOE Joint Genome Institute (JGI)	2634166298	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus thermophilus	Yes	Yes	2217720	2320	
638154510	Archaea	Finished	Methanothermobacter thermautotrophicus Delta H	Methanothermobacter thermautotrophicus Delta H	Genome Therapeutics	638154510	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanothermobacteraceae;g__Methanothermobacter;s__Methanothermobacter thermautotrophicus	Yes	Yes	1751377	1893	
2657245426	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.T.2.3	University of Illinois, Urbana-Champaign	2657245426	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	3967951	3477	
2585428035	Archaea	Permanent Draft	Comparative genomics of halotolerant thaumarchaea in brine-seawater interface of Red Sea's brine pools	Marine Group I thaumarchaeote SCGC AAA799-E16 (unscreened)	King Abdullah University of Science and Technology	2585428035	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sp000746785	No	No	1415322	1945	
2939863574	Archaea	Finished	Complete genome of Methanogenium sp. S4BF	Methanogenium sp. S4BF	Genomics BioSci & Tech Co., Ltd..	2939863574	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanogenium;s__	Yes	Yes	2513916	2497	
2547132064	Archaea	Permanent Draft	Pan-genome of Methanobrevibacter smithii, in twins	Methanobrevibacter smithii TS94C	Washington University in St. Louis	2547132064	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii_A	Yes	Yes	1910054	1868	
2913333627	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Methanococcus deltae DSM 2771	DOE Joint Genome Institute (JGI)	2913333627	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis	Yes	Yes	1752845	1913	
2786546528	Archaea	Permanent Draft	Development of a pipeline for high-throughput recovery of near-complete and complete microbial genomes from complex metagenomic datasets	Euryarchaeota archaeon CG_4_9_14_3_um_filter_38_12	DOE Joint Genome Institute (JGI)	2786546528	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__DTKX01;f__;g__;s__	No	No	1318708	1809	
641522613	Archaea	Finished	Cenarchaeum symbiosum	Cenarchaeum symbiosum A	DOE Joint Genome Institute (JGI)	641522613	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Cenarchaeum;s__Cenarchaeum symbiosum	No	No	2045086	2066	
2654588138	Archaea	Permanent Draft	The Hungate 1000. A catalogue of reference genomes from the rumen microbiome.	Methanobrevibacter gottschalkii DSM 11978	DOE Joint Genome Institute (JGI)	2654588138	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A gottschalkii	Yes	Yes	1864477	1942	
2681813123	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 2.F.T.0.2	University of Illinois, Urbana-Champaign	2681813123	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4089677	3618	
2806310721	Archaea	Finished	Methanohalophilus portucalensis FDF-1 genome sequencing	Methanohalophilus portucalensis FDF-1	Universite de Bretagne Occidentale	2806310721	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus portucalensis	Yes	Yes	2084975	2170	
2799112913	Archaea	Permanent Draft	Rumen microbial communities from cattle in Beef and Sheep Research Centre of Scotland?s Rural College (SRUC), Edinburgh, United Kingdom	Methanobrevibacter sp. RUG201	The Roslin Institute	2799112913	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter sp900314635	No	No	1920279	1753	
2627854269	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina horonobensis HB-1	University of Illinois, Urbana-Champaign	2627854269	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina horonobensis	Yes	Yes	5018607	4473	
2506783068	Archaea	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Methanofollis liminatans GKZPZ, DSM 4140	DOE Joint Genome Institute (JGI)	2506783068	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanofollaceae;g__Methanofollis;s__Methanofollis liminatans	Yes	Yes	2475100	2522	
2739367766	Archaea	Permanent Draft	Antarctic microbial communities	Methanogenium frigidum Ace-2	J. Craig Venter Institute	2739367766	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanogenium;s__	No	Yes	1059753	1670	
2547132055	Archaea	Permanent Draft	Pan-genome of Methanobrevibacter smithii, in twins	Methanobrevibacter smithii TS146B	Washington University in St. Louis	2547132055	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii	Yes	Yes	1794702	1864	
2630968729	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina barkeri MS	University of Illinois, Urbana-Champaign	2630968729	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri	Yes	Yes	4574907	3892	
2547132061	Archaea	Permanent Draft	Pan-genome of Methanobrevibacter smithii, in twins	Methanobrevibacter smithii TS147C	Washington University in St. Louis	2547132061	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii_A	Yes	Yes	1973030	2070	
2684622740	Archaea	Permanent Draft	Sequencing of Methanobrevibacter genomes	Methanobrevibacter filiformis DSM11501	Goettingen Genomics Laboratory	2684622740	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_D;s__Methanobrevibacter_D filiformis	Yes	Yes	2563611	2053	
2773857687	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Unclassified Methanosarcinaceae Lab288P3bin190	DOE Joint Genome Institute (JGI)	2773857687	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanimicrococcus;s__Methanimicrococcus sp009783635	No	No	1333240	1306	
2627853753	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina siciliae C2J	University of Illinois, Urbana-Champaign	2627853753	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina siciliae	Yes	Yes	5427890	4798	
648028039	Archaea	Finished	Comparative genomics of the Archaea	Methanohalobium evestigatum Z-7303, DSM 3721	DOE Joint Genome Institute (JGI)	648028039	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalobium;s__Methanohalobium evestigatum	Yes	Yes	2406232	2437	
650716056	Archaea	Finished	CSP_787660, Methanoarchaea	Methanotorris igneus Kol5, DSM 5666	DOE Joint Genome Institute (JGI)	650716056	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanotorris;s__Methanotorris igneus	Yes	Yes	1854197	1843	
2690315680	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.H.T.1A.2	University of Illinois, Urbana-Champaign	2690315680	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4083595	3596	
2811994932	Archaea	Permanent Draft	Metagenomes from anaerobic digester of solid waste	unclassified Methanomicrobiaceae BinDmb109	University of Toronto	2811994932	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__	No	No	2577403	2834	
2517572169	Archaea	Permanent Draft	Single cell draft genomes	Thermoplasmatales archaeon SCGC AB-539-N05 (unscreened)	Aarhus University, GATC-Biotech AG, Konstanz, Germany	2517572169	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__;g__;s__	No	No	801028	879	
