taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	GTDB-tk Lineage	High Quality	Cultured	Genome Size   * assembled	Gene Count   * assembled	
2728369321	Archaea	Permanent Draft	Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field	Archaeoglobi archaeon JdFR-42	DOE Joint Genome Institute (JGI)	2728369321	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__JdFR-42;g__JdFR-42;s__JdFR-42 sp002010305	No	No	2148619	2429	
2721755438	Archaea	Permanent Draft	Metagenomics study of hot springs in Tengchong, Yunnan	Unclassfied Crenarchaeota JZ bin_38	Beijing Novogene Bioinformatics Technology Co., Ltd	2721755438	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__WYZ-LMO8;g__WYZ-LMO8;s__WYZ-LMO8 sp004347965	No	No	1508274	1615	
2660238643	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 2.F.A.2.3	University of Illinois, Urbana-Champaign	2660238643	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4070588	3576	
2684622658	Archaea	Finished	Complete genome sequence of Methanobacterium formicicum Mb9	Methanobacterium formicicum Mb91	Center for Biotechnology (CeBiTec), Bielefeld Univeristy	2684622658	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium formicicum	Yes	Yes	2494510	2469	
2860331306	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase V (KMG-V): Genome sequencing to study the core and pangenomes of soil and plant-associated prokaryotes	Methanococcus maripaludis C12	DOE Joint Genome Institute (JGI)	2860331306	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis	Yes	Yes	1779103	1950	
2770939633	Archaea	Permanent Draft	Metagenomes from anaerobic digester of solid waste	Methanosaeta sp. BinUmb48	University of Toronto	2770939633	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix soehngenii	No	No	2054914	2299	
2654588093	Archaea	Permanent Draft	Marine sediment microbial communities from White Oak River estuary, North Carolina	Hadesarchaea archaeon DG-33-1	DOE Joint Genome Institute (JGI)	2654588093	d__Archaea;p__Hadarchaeota;c__Hadarchaeia;o__Hadarchaeales;f__Hadarchaeaceae;g__;s__	No	No	928769	1118	
2860327289	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase V (KMG-V): Genome sequencing to study the core and pangenomes of soil and plant-associated prokaryotes	Methanococcus maripaludis C9	DOE Joint Genome Institute (JGI)	2860327289	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis	Yes	Yes	1820669	1981	
2773857697	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Unclassified Methanomassiliicoccaceae Th196P4bin34	DOE Joint Genome Institute (JGI)	2773857697	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__WRKA01;s__WRKA01 sp009776695	No	No	1196341	1328	
2728369300	Archaea	Permanent Draft	Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field	Candidatus Bathyarchaeota archaeon JdFR-10	DOE Joint Genome Institute (JGI)	2728369300	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B25;f__B25;g__JdFR-11;s__JdFR-11 sp002011035	No	No	1817752	2015	
2772190974	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Unclassified Bathyarchaeota Co191P3bin4	DOE Joint Genome Institute (JGI)	2772190974	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__PALSA-986;s__PALSA-986 sp009787585	No	No	1808297	1755	
2767802456	Archaea	Permanent Draft	Yellowstone National Park Obsidian Pool microbial communities	Unclassified archaeon Obs2_genome_008	Stanford University	2767802456	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__WYZ-LMO8;g__WYZ-LMO8;s__WYZ-LMO8 sp011605835	No	No	3283660	3864	
2913416594	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Methanolinea mesophila DSM 23604	DOE Joint Genome Institute (JGI)	2913416594	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__;s__	Yes	Yes	2662345	2613	
2667527687	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.M.2.1	University of Illinois, Urbana-Champaign	2667527687	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4180081	3697	
2913397459	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Methanobacterium petrolearium DSM 22353	DOE Joint Genome Institute (JGI)	2913397459	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__	Yes	Yes	2468550	2455	
2728369327	Archaea	Permanent Draft	Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field	Archaeoglobus sp. JdFR-27	DOE Joint Genome Institute (JGI)	2728369327	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus_A;s__Archaeoglobus_A sp002011235	No	No	2360045	2634	
2814122912	Archaea	Permanent Draft	Metagenomes from anaerobic digester of solid waste	unclassified Euryarchaeota BinDmb83	University of Toronto	2814122912	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__UBA472;s__	No	No	1333815	1553	
2506520039	Archaea	Permanent Draft	CSP_787660, Methanoarchaea	Methanotorris formicicus Mc-S-70	DOE Joint Genome Institute (JGI)	2506520039	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanotorris;s__Methanotorris formicicus	Yes	Yes	1945078	2121	
2740891982	Archaea	Draft	Estuarine sediment microbial communities from White Oak River Estuary, North Carolina, USA	Theionarchaea archaeon DG-70	University of Texas	2740891982	d__Archaea;p__Methanobacteriota;c__Thermococci;o__Methanofastidiosales;f__;g__;s__	No	No	3559548	3851	
2703719298	Archaea	Permanent Draft	Subsurface microbial communities from deep shales in Ohio and West Virginia, USA	Methanohalophilus euhalobius DSM 10369	DOE Joint Genome Institute (JGI)	2703719298	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__;f__;g__;s__	Yes	Yes	1871939	2029	
2684622743	Archaea	Permanent Draft	Sequencing of Methanobrevibacter genomes	Methanobrevibacter cuticularis DSM11139	Goettingen Genomics Laboratory	2684622743	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_C;s__Methanobrevibacter_C cuticularis	Yes	Yes	2572262	2131	
2681813125	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.F.A.1A.3	University of Illinois, Urbana-Champaign	2681813125	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4068940	3564	
2786546688	Archaea	Permanent Draft	Freshwater microbial communities from Crystal Geyser, Utah, USA	Candidatus Altiarchaeum sp. CG2_30_32_3053	University of California, Berkeley	2786546688	d__Archaea;p__Altarchaeota;c__Altarchaeia;o__Altarchaeales;f__Altarchaeaceae;g__Altarchaeum;s__Altarchaeum hamiconexum	No	No	1659785	1652	
2808606696	Archaea	Finished	Geoglobus ahangari 234	Geoglobus ahangari 234	Michigan State University, University of Massachusetts Medical School (UMMS)	2808606696	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Geoglobus;s__Geoglobus ahangari	Yes	Yes	1770093	2080	
641228496	Archaea	Finished	5 mesophilic methanococci Proposal # 0179-051115	Methanococcus maripaludis C6	DOE Joint Genome Institute (JGI)	641228496	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis_C	Yes	Yes	1744193	1874	
2772190996	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Unclassified Bathyarchaeota Lab288P4bin61	DOE Joint Genome Institute (JGI)	2772190996	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__PALSA-986;s__PALSA-986 sp009783705	No	No	2504117	2529	
2690315680	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.H.T.1A.2	University of Illinois, Urbana-Champaign	2690315680	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4083595	3596	
2681813082	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei YBM.H.M.1A.2	University of Illinois, Urbana-Champaign	2681813082	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4074261	3569	
2835723613	Archaea	Permanent Draft	Methanosarcina sp. DH2	Methanosarcina sp. DH2	Molecular Research LP (MR DNA)	2835723613	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__	Yes	Yes	4596082	4130	
2519103186	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Methanothermococcus thermolithotrophicus DSM 2095	DOE Joint Genome Institute (JGI)	2519103186	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanothermococcus;s__Methanothermococcus thermolithotrophicus	Yes	Yes	1686930	1750	
2718217669	Archaea	Permanent Draft	Metagenomics study of hot springs in Tengchong, Yunnan	Unclassified Bathyarchaeota JZ bin_14	Beijing Novogene Bioinformatics Technology Co., Ltd	2718217669	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__DTEX01;s__	No	No	1099659	1226	
2754412526	Archaea	Permanent Draft	Subsurface microbial communities from deep shales in Ohio and West Virginia, USA	Methanohalophilus euhalobius WG1_MB	DOE Joint Genome Institute (JGI)	2754412526	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus euhalobius	Yes	Yes	1978025	2157	
640753014	Archaea	Finished	Acidic Peat Bog methanogen	Methanoregula boonei 6A8	DOE Joint Genome Institute (JGI)	640753014	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanoregula;s__Methanoregula boonei	Yes	Yes	2542943	2518	
2773857651	Archaea	Permanent Draft	Metagenomics study of hot springs in Tengchong, Yunnan	Unclassified Crenarchaeota ZMQR bin_18	Beijing Novogene Bioinformatics Technology Co., Ltd	2773857651	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__WYZ-LMO8;g__WYZ-LMO8;s__	No	No	1265549	1402	
2728369296	Archaea	Permanent Draft	Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field	Candidatus Bathyarchaeota archaeon JdFR-05	DOE Joint Genome Institute (JGI)	2728369296	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__UBA233;s__UBA233 sp002010925	No	No	433479	571	
2728369335	Archaea	Permanent Draft	Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field	Archaeoglobus sp. JdFR-38	DOE Joint Genome Institute (JGI)	2728369335	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus;s__Archaeoglobus sp002507545	No	No	1025490	1213	
2728369308	Archaea	Permanent Draft	Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field	Archaeoglobus sp. JdFR-37	DOE Joint Genome Institute (JGI)	2728369308	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__JdFR-37;s__JdFR-37 sp002010215	No	No	1972400	2239	
2654588079	Archaea	Permanent Draft	Marine sediment microbial communities from White Oak River estuary, North Carolina	Crenarchaeota group archaeon SMTZ1-55	DOE Joint Genome Institute (JGI)	2654588079	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__RBG-16-48-13;f__;g__;s__	No	No	1257002	1397	
2718217670	Archaea	Permanent Draft	Metagenomics study of hot springs in Tengchong, Yunnan	Unclassified Bathyarchaeota JZ bin_23	Beijing Novogene Bioinformatics Technology Co., Ltd	2718217670	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__DTEX01;s__	No	No	1461834	1602	
2660238026	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.F.T.1A.1	University of Illinois, Urbana-Champaign	2660238026	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4158758	3653	
2728369322	Archaea	Permanent Draft	Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field	Candidatus Hydrothermarchaeota archaeon JdFR-17	DOE Joint Genome Institute (JGI)	2728369322	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__BMS3B;g__JAADFX01;s__	No	No	2178134	2771	
2667527955	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.H.M.1B.5	University of Illinois, Urbana-Champaign	2667527955	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4118117	3583	
2926419736	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains	Methanocalculus sp. AMF5	DOE Joint Genome Institute (JGI)	2926419736	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocalculus;s__Methanocalculus sp003838185	Yes	Yes	1957917	2046	
2518645528	Archaea	Permanent Draft	2D genome	Candidatus Methanoperedens nitroreducens ANME-2d (ANME_V9_SC)	University of Queensland	2518645528	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__Methanoperedens nitroreducens	No	No	3261340	3553	
2681813026	Archaea	Permanent Draft	Methanosarcina project at The University of Tokyo	Methanosarcina mazei JCM 9314	University of Tokyo	2681813026	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	No	Yes	4197534	5835	
2627853658	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina sp. WH1	University of Illinois, Urbana-Champaign	2627853658	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp000969965	Yes	Yes	3914091	3520	
2502790017	Archaea	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Methanosalsum zhilinae WeN5, DSM 4017	DOE Joint Genome Institute (JGI)	2502790017	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosalsum;s__Methanosalsum zhilinae	Yes	Yes	2138444	2083	
2681813118	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.A.2.6	University of Illinois, Urbana-Champaign	2681813118	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	3998889	3525	
2773857693	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Methanobrevibacter sp. Th196P3bin91	DOE Joint Genome Institute (JGI)	2773857693	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_C;s__Methanobrevibacter_C sp009777005	No	No	2884613	2287	
650716053	Archaea	Finished	Genome sequencing and comparison of novel methanogens from peatlands and bioreactors	Methanobacterium paludis SWAN-1	DOE Joint Genome Institute (JGI)	650716053	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_C;s__Methanobacterium_C paludis	Yes	Yes	2546541	2500	
2757320366	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Methanothermobacter defluvii DSM 7466	DOE Joint Genome Institute (JGI)	2757320366	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanothermobacteraceae;g__Methanothermobacter;s__Methanothermobacter thermautotrophicus	Yes	Yes	1709557	1813	
2634166439	Archaea	Finished	Methanosarcina barkeri CM1	Methanosarcina barkeri CM1	Pastoral Greenhouse Gas Research Consortium (PGgRc)	2634166439	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri	Yes	Yes	4501171	3878	
640753035	Archaea	Finished	5 mesophilic methanococci Proposal # 0179-051115	Methanococcus maripaludis C7	DOE Joint Genome Institute (JGI)	640753035	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis_A	Yes	Yes	1772694	1858	
2770939360	Archaea	Permanent Draft	Yellowstone National Park Obsidian Pool microbial communities	unclassified Crenarchaeota Obs2_genome_031 Obs2_genome_031	Stanford University	2770939360	d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Sulfolobales;f__Ignisphaeraceae;g__Ignisphaera;s__	No	No	1045640	1260	
2772190988	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Unclassified Bathyarchaeota Co191P1bin46	DOE Joint Genome Institute (JGI)	2772190988	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__PALSA-986;s__PALSA-986 sp009787585	No	No	1762101	1808	
2875761016	Archaea	Permanent Draft	Lost Hammer	ANME-1 cluster archaeon LHB8	McGill University	2875761016	d__Archaea;p__Halobacteriota;c__Syntropharchaeia;o__ANME-1;f__ANME-1;g__;s__	No	No	1446569	1857	
2770939352	Archaea	Permanent Draft	Yellowstone National Park Obsidian Pool microbial communities	unclassified Crenarchaeota Obs2_genome_023 Obs2_genome_023	Stanford University	2770939352	d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Sulfolobales;f__Ignisphaeraceae;g__Ignisphaera;s__	No	No	3884210	4150	
2563366543	Archaea	Finished	Methanococcus maripaludis S2	Methanococcus maripaludis S2	University of Washington	2563366543	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis	Yes	Yes	1661137	1772	
648028039	Archaea	Finished	Comparative genomics of the Archaea	Methanohalobium evestigatum Z-7303, DSM 3721	DOE Joint Genome Institute (JGI)	648028039	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalobium;s__Methanohalobium evestigatum	Yes	Yes	2406232	2437	
2773857653	Archaea	Permanent Draft	Metagenomics study of hot springs in Tengchong, Yunnan	Unclassified Archaeoglobales GMQP bin_32	Beijing Novogene Bioinformatics Technology Co., Ltd	2773857653	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WYZ-LMO2;s__	No	No	1727397	2016	
2616644887	Archaea	Permanent Draft	Hydrothermal vent microbial communities from Crab Spa hydrothermal vent, East Pacific Rise	Thaumarchaeon SCGC AD-687-J09 (unscreened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2616644887	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__BA1;g__BA2;s__	No	No	409841	492	
2770939371	Archaea	Permanent Draft	Yellowstone National Park Obsidian Pool microbial communities	unclassified Candidatus Bathyarchaeota Obs3_genome_042 Obs3_genome_042	Stanford University	2770939371	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B24;f__B24;g__DTBU01;s__DTBU01 sp011374155	No	No	2535838	2836	
2681813400	Archaea	Permanent Draft	Single cell genomes from Mediterranean Sea Brine Lakes 1 (MSBL1)	candidate divison MSBL1 archaeon SCGC-AAA259I09	King Abdulaziz City for Science and Technology (KACST)	2681813400	d__Archaea;p__Hadarchaeota;c__Hadarchaeia;o__;f__;g__;s__	No	No	1344261	1713	
2913333627	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Methanococcus deltae DSM 2771	DOE Joint Genome Institute (JGI)	2913333627	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis	Yes	Yes	1752845	1913	
2681813124	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 2.F.T.2.6	University of Illinois, Urbana-Champaign	2681813124	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4053120	3608	
